time,open,high,low,close,HTF EMA,HTF EMA,S2 SHORT,S2 LONG,S2 SHORT (blocked),S2 LONG (blocked),HTF EMA
1775543400,22986.2,22987.75,22943.2,22944.4,22878.355066032193,22878.355066032193,0,0,0,0,22878.355066032193
1775543700,22945.85,22950.3,22926,22949.05,22877.733298736814,22877.733298736814,0,0,0,0,22877.733298736814
1775544000,22950.5,22950.5,22906.25,22942.55,22880.275130158898,22880.275130158898,0,0,0,0,22880.275130158898
1775544300,22939.95,22947.25,22922.5,22929.95,22882.717281917372,22882.717281917372,0,0,0,0,22882.717281917372
1775544600,22931.85,22932.65,22905.7,22912.75,22885.063663018653,22885.063663018653,0,0,0,0,22885.063663018653
1775544900,22914.95,22929.3,22909.45,22924.75,22887.318029174785,22887.318029174785,0,0,0,0,22887.318029174785
1775545200,22926.2,22945.35,22920.3,22934.85,22889.48398881499,22889.48398881499,0,0,0,0,22889.48398881499
1775545500,22937.55,22946.3,22924.45,22946.3,22891.56500886146,22891.56500886146,0,0,0,0,22891.56500886146
1775545800,22947.2,22951.9,22933.1,22946.05,22893.564420278657,22893.564420278657,0,0,0,0,22893.564420278657
1775546100,22947.2,22948.85,22931.5,22942.8,22895.485423404985,22895.485423404985,0,0,0,0,22895.485423404985
1775546400,22944.8,22952.05,22925.25,22939.85,22897.33109307538,22897.33109307538,0,0,0,0,22897.33109307538
1775546700,22940.5,22944.6,22912.5,22915.9,22899.10438354301,22899.10438354301,0,0,0,0,22899.10438354301
1775547000,22917.4,22942.2,22907.85,22937.7,22900.80813320799,22900.80813320799,0,0,0,0,22900.80813320799
1775547300,22939.7,22939.7,22911.35,22912.75,22902.445069160618,22902.445069160618,0,0,0,0,22902.445069160618
1775547600,22914.1,22956.05,22906.15,22938.85,22903.87271350726,22903.87271350726,0,0,0,0,22903.87271350726
1775547900,22941.65,22970.7,22940.5,22967.3,22905.24437180109,22905.24437180109,0,0,0,0,22905.24437180109
1775548200,22969.3,22969.3,22948.55,22954.25,22906.562239573595,22906.562239573595,0,0,0,0,22906.562239573595
1775548500,22954.75,22961.1,22933.75,22959.95,22907.828426256983,22907.828426256983,0,0,0,0,22907.828426256983
1775548800,22961.9,23045.4,22961.8,23012.8,22909.04495856063,22909.04495856063,0,0,0,0,22909.04495856063
1775549100,23014.15,23033.1,23003.15,23030.2,22910.213783715113,22910.213783715113,0,0,0,0,22910.213783715113
1775549400,23031.1,23062.4,23016.55,23056.05,22911.33677258903,22911.33677258903,0,0,0,0,22911.33677258903
1775549700,23057.5,23063.55,23017.75,23020.75,22912.415722683578,22912.415722683578,0,0,0,0,22912.415722683578
1775550000,23022.2,23044.1,22995.05,23026.95,22913.452361009713,22913.452361009713,0,0,0,0,22913.452361009713
1775550300,23029,23032.7,22960.05,22977.7,22914.44834685247,22914.44834685247,0,0,0,0,22914.44834685247
1775550600,22979.9,23020.55,22974.1,23013.55,22915.405274426885,22915.405274426885,0,0,0,0,22915.405274426885
1775550900,23016.4,23022.65,22993.9,23015.55,22916.32467542975,22916.32467542975,0,0,0,0,22916.32467542975
1775551200,23016.15,23018.35,22986.05,23011.95,22920.074688157994,22920.074688157994,0,0,0,0,22920.074688157994
1775551500,23014.55,23026.15,22994.8,22996.6,22923.677641563565,22923.677641563565,0,0,0,0,22923.677641563565
1775551800,22998.9,23011.8,22982.15,23004.8,22927.13930267872,22927.13930267872,0,0,0,0,22927.13930267872
1775552100,23005.95,23025.4,22999.05,23014.1,22930.465212377592,22930.465212377592,0,0,0,0,22930.465212377592
1775552400,23015,23049.95,23012.95,23034.2,22933.660694245136,22933.660694245136,0,0,0,0,22933.660694245136
1775552700,23036.05,23036.45,22989.45,23001.3,22936.73086309827,22936.73086309827,0,0,0,0,22936.73086309827
1775553000,23004.25,23041.15,23003.45,23028.6,22939.680633172848,22939.680633172848,0,0,0,0,22939.680633172848
1775553300,23031.4,23055.3,23020.7,23044.55,22942.5147259896,22942.5147259896,0,0,0,0,22942.5147259896
1775553600,23046.4,23068.95,23045.2,23060.05,22945.237677911577,22945.237677911577,0,0,0,0,22945.237677911577
1775553900,23064.6,23101.4,23064.2,23096.7,22947.85384740524,22947.85384740524,0,0,0,0,22947.85384740524
1775554200,23096.85,23130.25,23076.5,23118.55,22950.3674220168,22950.3674220168,0,0,0,0,22950.3674220168
1775554500,23117.95,23134.8,23102.15,23127,22952.782425074965,22952.782425074965,0,0,0,0,22952.782425074965
1775554800,23125,23130,23099.35,23109.25,22958.91840840536,22958.91840840536,0,0,0,0,22958.91840840536
1775555100,23109.4,23142.3,23106.1,23123.45,22964.813764938484,22964.813764938484,0,0,0,0,22964.813764938484
1775555400,23125.35,23145.15,23123.1,23135.35,22970.47793101933,22970.47793101933,0,0,0,0,22970.47793101933
1775555700,23137.05,23153.85,23124.15,23129.95,22976.731737646023,22976.731737646023,0,0,0,0,22976.731737646023
1775619900,23856.25,23938.85,23828.5,23900,22982.740296954024,22982.740296954024,0,0,0,0,22982.740296954024
1775620200,23899.95,23928.1,23859.8,23862.6,22988.51322648524,22988.51322648524,0,0,0,0,22988.51322648524
1775620500,23863.35,23893.65,23855.2,23877.75,22994.059766623075,22994.059766623075,0,0,0,0,22994.059766623075
1775620800,23877.85,23909.35,23875.9,23879.45,22999.388795382954,22999.388795382954,0,0,0,0,22999.388795382954
1775621100,23879.95,23916.2,23879.9,23913.9,23004.50884262284,23004.50884262284,0,0,0,0,23004.50884262284
1775621400,23913.35,23921.35,23899.5,23921.05,23009.428103696453,23009.428103696453,0,0,0,0,23009.428103696453
1775621700,23920.15,23961.1,23920.15,23941.55,23014.154452571103,23014.154452571103,0,0,0,0,23014.154452571103
1775622000,23940.95,23961.25,23912.55,23921.2,23018.69545443106,23018.69545443106,0,0,0,0,23018.69545443106
1775622300,23922.05,23936.6,23891.85,23897.4,23023.058377786707,23023.058377786707,0,0,0,0,23023.058377786707
1775622600,23896.9,23923.9,23892.85,23900.35,23027.250206108798,23027.250206108798,0,0,0,0,23027.250206108798
1775622900,23900.4,23935.1,23893.15,23901.85,23031.277649006493,23031.277649006493,0,0,0,0,23031.277649006493
1775623200,23902,23903.4,23878.6,23880.15,23064.56676081016,23064.56676081016,0,0,0,0,23064.56676081016
1775623500,23880.45,23905.05,23869.1,23904.6,23096.55041724898,23096.55041724898,0,0,0,0,23096.55041724898
1775623800,23905.25,23913,23877.4,23893.1,23127.27981265098,23127.27981265098,0,0,0,0,23127.27981265098
1775624100,23892.75,23915.25,23880.05,23908.75,23156.80413372349,23156.80413372349,0,0,0,0,23156.80413372349
1775624400,23909.85,23928.35,23908.05,23921.5,23185.170638283354,23185.170638283354,0,0,0,0,23185.170638283354
1775624700,23922.05,23930.9,23904.05,23921.55,23212.424730899693,23212.424730899693,0,0,0,0,23212.424730899693
1775625000,23921.65,23952.95,23906.65,23950.5,23238.610035570295,23238.610035570295,0,0,0,0,23238.610035570295
1775625300,23950.95,23955.95,23925.15,23940.35,23263.76846554793,23263.76846554793,0,0,0,0,23263.76846554793
1775625600,23940.1,23972.75,23935.15,23971.85,23287.940290428403,23287.940290428403,0,0,0,0,23287.940290428403
1775625900,23970.2,23984.5,23965.1,23982.5,23311.16420060768,23311.16420060768,0,0,0,0,23311.16420060768
1775626200,23982.15,23999.45,23981.3,23992,23333.4773692113,23333.4773692113,0,0,0,0,23333.4773692113
1775626500,23992.35,24001.5,23985.7,23990,23354.915511595173,23354.915511595173,0,0,0,0,23354.915511595173
1775626800,23990.5,24004.65,23983.5,23991.75,23379.889413101246,23379.889413101246,0,0,0,0,23379.889413101246
1775627100,23991.6,24014,23991.1,24001.05,23403.883945920803,23403.883945920803,0,0,0,0,23403.883945920803
1775627400,24001.65,24013.5,23998.75,24002.1,23426.937516669008,23426.937516669008,0,0,0,0,23426.937516669008
1775627700,24001.85,24004.15,23975.5,23981.9,23449.087025819244,23449.087025819244,0,0,0,0,23449.087025819244
1775628000,23982.75,23982.75,23965.65,23968.3,23470.36792676751,23470.36792676751,0,0,0,0,23470.36792676751
1775628300,23968.45,23981.1,23947.1,23963.75,23490.814282580548,23490.814282580548,0,0,0,0,23490.814282580548
1775628600,23964.05,23988.3,23954.45,23980.55,23510.458820518565,23510.458820518565,0,0,0,0,23510.458820518565
1775628900,23981.55,23998.6,23979.95,23986.5,23529.332984419798,23529.332984419798,0,0,0,0,23529.332984419798
1775629200,23985.8,23987.4,23930.2,23948.7,23547.466985030787,23547.466985030787,0,0,0,0,23547.466985030787
1775629500,23949.35,23951.45,23923.5,23931,23564.889848362913,23564.889848362913,0,0,0,0,23564.889848362913
1775629800,23931.2,23957.45,23920.15,23951.4,23581.629462152603,23581.629462152603,0,0,0,0,23581.629462152603
1775630100,23951.25,23971,23950.8,23971,23597.71262049956,23597.71262049956,0,0,0,0,23597.71262049956
1775630400,23969.6,23971.2,23957.7,23963.3,23612.049380479966,23612.049380479966,0,0,0,0,23612.049380479966
1775630700,23963.2,23967.35,23958.05,23963.55,23625.823914578792,23625.823914578792,0,0,0,0,23625.823914578792
1775631000,23963.45,23973.95,23962.8,23971.55,23639.05827086982,23639.05827086982,0,0,0,0,23639.05827086982
1775631300,23971.05,23973.45,23949.25,23949.25,23651.773632796492,23651.773632796492,0,0,0,0,23651.773632796492
1775631600,23950.1,23950.95,23902.25,23917.1,23663.99035307898,23663.99035307898,0,0,0,0,23663.99035307898
1775631900,23916.55,23934,23910.6,23922.7,23675.72798629157,23675.72798629157,0,0,0,0,23675.72798629157
1775632200,23923.45,23950.55,23916.25,23947.1,23687.00532016249,23687.00532016249,0,0,0,0,23687.00532016249
1775632500,23946.35,23953.15,23932.35,23952.4,23697.840405646315,23697.840405646315,0,0,0,0,23697.840405646315
1775632800,23952.55,23958.85,23944.4,23953.1,23708.250585817048,23708.250585817048,0,0,0,0,23708.250585817048
1775633100,23953.4,23979.8,23953.25,23977.65,23718.252523628144,23718.252523628144,0,0,0,0,23718.252523628144
1775633400,23978.8,23979.2,23957,23967.9,23727.8622285839,23727.8622285839,0,0,0,0,23727.8622285839
1775633700,23967.75,23969.7,23948.8,23961.85,23737.095082364925,23737.095082364925,0,0,0,0,23737.095082364925
1775634000,23962.35,23988.6,23961.8,23974.1,23746.38939286042,23746.38939286042,0,0,0,0,23746.38939286042
1775634300,23974.3,23991.35,23965.2,23974.65,23755.319220591384,23755.319220591384,0,0,0,0,23755.319220591384
1775634600,23973.9,23984.7,23969.7,23984,23763.898858999564,23763.898858999564,0,0,0,0,23763.898858999564
1775634900,23983.2,24001.6,23983,23999.45,23772.14204099958,23772.14204099958,0,0,0,0,23772.14204099958
1775635200,23999.15,24000.35,23981.25,23994.4,23780.061960960382,23780.061960960382,0,0,0,0,23780.061960960382
1775635500,23994.15,24025.15,23994,24015.5,23787.67129582468,23787.67129582468,0,0,0,0,23787.67129582468
1775635800,24017.5,24017.5,23975.5,23976,23794.98222540018,23794.98222540018,0,0,0,0,23794.98222540018
1775636100,23975.4,23990.05,23968.75,23976.8,23802.006451855075,23802.006451855075,0,0,0,0,23802.006451855075
1775636400,23977.35,23985.5,23953.1,23963,23808.755218448994,23808.755218448994,0,0,0,0,23808.755218448994
1775636700,23964.05,23988.4,23964.05,23985.7,23815.239327529427,23815.239327529427,0,0,0,0,23815.239327529427
1775637000,23985.5,23986.35,23964.55,23968.4,23821.46915782239,23821.46915782239,0,0,0,0,23821.46915782239
1775637300,23967.35,23971.65,23951.2,23965.2,23827.45468104504,23827.45468104504,0,0,0,0,23827.45468104504
1775637600,23964.3,23979.95,23944,23948.25,23832.19175237661,23832.19175237661,0,0,0,0,23832.19175237661
1775637900,23948.15,23966.6,23946.75,23963.55,23836.743056204978,23836.743056204978,0,0,0,0,23836.743056204978
1775638200,23965.3,23985.4,23962.9,23976.9,23841.115877530272,23841.115877530272,0,0,0,0,23841.115877530272
1775638500,23977.3,23988.8,23973.75,23978.95,23845.31721566634,23845.31721566634,0,0,0,0,23845.31721566634
1775638800,23979.55,23988.85,23971.9,23979,23849.35379544413,23849.35379544413,0,0,0,0,23849.35379544413
1775639100,23977.55,23990.55,23973.85,23978.8,23853.232077975732,23853.232077975732,0,0,0,0,23853.232077975732
1775639400,23979.2,24006.15,23977.8,23998.9,23856.958270996292,23856.958270996292,0,0,0,0,23856.958270996292
1775639700,23999,24017.6,23978.85,23984.3,23860.53833880036,23860.53833880036,0,0,0,0,23860.53833880036
1775640000,23982.8,23990.6,23972.55,23987.5,23863.978011788582,23863.978011788582,0,0,0,0,23863.978011788582
1775640300,23987.65,24005,23984.15,24002.2,23867.28279564001,23867.28279564001,0,0,0,0,23867.28279564001
1775640600,24002.65,24002.65,23955.75,23992.05,23870.457980124716,23870.457980124716,0,0,0,0,23870.457980124716
1775640900,23992.25,24011.5,23992.2,24000.1,23873.508647570805,23873.508647570805,0,0,0,0,23873.508647570805
1775641200,23999,24008.1,23989.25,23994.85,23878.267131979792,23878.267131979792,0,0,0,0,23878.267131979792
1775641500,23994.25,23998.1,23985.3,23992.65,23882.839009157055,23882.839009157055,0,0,0,0,23882.839009157055
1775641800,23993,24004.55,23991.4,24003.8,23887.23159703325,23887.23159703325,0,0,0,0,23887.23159703325
1775642100,24004.2,24018.25,24000.35,24010.6,23892.06957362018,23892.06957362018,0,0,0,0,23892.06957362018
1775706300,23922.6,23937.15,23815.15,23935.65,23896.717825635078,23896.717825635078,0,0,0,0,23896.717825635078
1775706600,23932,23974.6,23926.55,23969.4,23901.18379325723,23901.18379325723,0,0,0,0,23901.18379325723
1775706900,23968.45,23990.75,23961.2,23984.2,23905.474624894203,23905.474624894203,0,0,0,0,23905.474624894203
1775707200,23983.6,23986.1,23890.95,23890.95,23909.59718862384,23909.59718862384,0,0,0,0,23909.59718862384
1775707500,23891.8,23929.35,23882,23891.1,23913.55808318761,23913.55808318761,0,0,0,0,23913.55808318761
1775707800,23891.3,23899.3,23856.65,23861.15,23917.3636485528,23917.3636485528,0,0,0,0,23917.3636485528
1775708100,23863.9,23883.05,23816.95,23817.3,23921.019976060532,23921.019976060532,0,0,0,0,23921.019976060532
1775708400,23815.95,23826,23794.95,23805.05,23924.532918175806,23924.532918175806,0,0,0,0,23924.532918175806
1775708700,23805.95,23806.6,23771.05,23786.3,23927.908097855186,23927.908097855186,0,0,0,0,23927.908097855186
1775709000,23785.35,23826.5,23759.45,23817.4,23931.15091754714,23931.15091754714,0,0,0,0,23931.15091754714
1775709300,23815.3,23831.35,23807.4,23824.05,23934.266567839408,23934.266567839408,0,0,0,0,23934.266567839408
1775709600,23824,23853.15,23824,23839,23930.530624002567,23930.530624002567,0,0,0,0,23930.530624002567
1775709900,23839.05,23870.7,23820.85,23870.7,23926.941187767174,23926.941187767174,0,0,0,0,23926.941187767174
1775710200,23869.95,23871.35,23843.5,23864.8,23923.49251373709,23923.49251373709,0,0,0,0,23923.49251373709
1775710500,23863.5,23867.55,23820.2,23848.2,23920.17908182583,23920.17908182583,0,0,0,0,23920.17908182583
1775710800,23848.45,23863.6,23841.8,23858.45,23916.995588420898,23916.995588420898,0,0,0,0,23916.995588420898
1775711100,23858.05,23872.2,23832.25,23837.6,23913.93693789459,23913.93693789459,0,0,0,0,23913.93693789459
1775711400,23836.8,23839.5,23803.65,23807.9,23910.998234447743,23910.998234447743,0,0,0,0,23910.998234447743
1775711700,23807.95,23829.25,23807.95,23824.35,23908.17477427332,23908.17477427332,0,0,0,0,23908.17477427332
1775712000,23823.75,23830.4,23811.25,23825.4,23905.462038027308,23905.462038027308,0,0,0,0,23905.462038027308
1775712300,23825.95,23843.55,23820.85,23828.75,23902.855683594866,23902.855683594866,0,0,0,0,23902.855683594866
1775712600,23828.95,23864.1,23828.55,23849.3,23900.351539140163,23900.351539140163,0,0,0,0,23900.351539140163
1775712900,23848.7,23866.4,23828.15,23860.65,23897.945596428784,23897.945596428784,0,0,0,0,23897.945596428784
1775713200,23860.35,23869.5,23852,23855.75,23896.290867157066,23896.290867157066,0,0,0,0,23896.290867157066
1775713500,23855.6,23863.2,23824.15,23829.95,23894.701029229338,23894.701029229338,0,0,0,0,23894.701029229338
1775713800,23830.3,23850.5,23814.2,23839.5,23893.17353788701,23893.17353788701,0,0,0,0,23893.17353788701
1775714100,23838.3,23863.85,23838.3,23855.25,23891.705948165953,23891.705948165953,0,0,0,0,23891.705948165953
1775714400,23855,23875.5,23844.4,23855.3,23890.295910982975,23890.295910982975,0,0,0,0,23890.295910982975
1775714700,23852.9,23862.1,23847.7,23856.25,23888.9411693758,23888.9411693758,0,0,0,0,23888.9411693758
1775715000,23856.15,23871.3,23845.95,23864.8,23887.639554890477,23887.639554890477,0,0,0,0,23887.639554890477
1775715300,23866.35,23887.6,23849.4,23887.25,23886.388984110457,23886.388984110457,0,0,0,0,23886.388984110457
1775715600,23886.95,23898,23870.5,23883.65,23885.18745532181,23885.18745532181,0,0,0,0,23885.18745532181
1775715900,23884.6,23905.4,23871.8,23886.35,23884.033045309192,23884.033045309192,0,0,0,0,23884.033045309192
1775716200,23887.15,23902.75,23868.9,23876.55,23882.923906277458,23882.923906277458,0,0,0,0,23882.923906277458
1775716500,23875.75,23902.7,23860.25,23901,23881.858262894028,23881.858262894028,0,0,0,0,23881.858262894028
1775716800,23899.85,23907.3,23877.1,23881.25,23881.8344094472,23881.8344094472,0,0,0,0,23881.8344094472
1775717100,23881.05,23884.05,23873.65,23875.35,23881.811491429664,23881.811491429664,0,0,0,0,23881.811491429664
1775717400,23875.3,23883.85,23867.05,23869.5,23881.789472157914,23881.789472157914,0,0,0,0,23881.789472157914
1775717700,23868.55,23886.9,23854.85,23872.55,23881.768316387017,23881.768316387017,0,0,0,0,23881.768316387017
1775718000,23871.75,23885.35,23862.55,23864.55,23881.747990254193,23881.747990254193,0,0,0,0,23881.747990254193
1775718300,23864.65,23871.45,23845.1,23855.35,23881.728461224615,23881.728461224615,0,0,0,0,23881.728461224615
1775718600,23854.25,23867.55,23848.45,23852.3,23881.709698039336,23881.709698039336,0,0,0,0,23881.709698039336
1775718900,23853.3,23855.25,23805.25,23807.15,23881.691670665245,23881.691670665245,0,0,0,0,23881.691670665245
1775719200,23807.1,23839.4,23801.6,23831.3,23881.674350246998,23881.674350246998,0,0,0,0,23881.674350246998
1775719500,23830.6,23843.6,23828.4,23830.7,23881.65770906084,23881.65770906084,0,0,0,0,23881.65770906084
1775719800,23830.25,23842.6,23824.35,23830.95,23881.64172047022,23881.64172047022,0,0,0,0,23881.64172047022
1775720100,23831.15,23836.95,23816.85,23829.6,23881.626358883153,23881.626358883153,0,0,0,0,23881.626358883153
1775720400,23829.15,23831.05,23804.7,23815.4,23879.02924677009,23879.02924677009,0,0,0,0,23879.02924677009
1775720700,23815.85,23817.3,23800.95,23803.2,23876.53398219087,23876.53398219087,0,0,0,0,23876.53398219087
1775721000,23803.05,23804.35,23767.8,23787.2,23874.136571124563,23874.136571124563,0,0,0,0,23874.136571124563
1775721300,23786.6,23790.35,23767.9,23769.3,23871.8331761785,23871.8331761785,0,0,0,0,23871.8331761785
1775721600,23769.15,23792.5,23758.75,23788.7,23869.620110446012,23869.620110446012,0,0,0,0,23869.620110446012
1775721900,23789.05,23798.95,23767.65,23773.2,23867.493831604992,23867.493831604992,0,0,0,0,23867.493831604992
1775722200,23773.35,23776.65,23755.6,23760.15,23865.450936247933,23865.450936247933,0,0,0,0,23865.450936247933
1775722500,23759.85,23770.55,23740.15,23762.5,23863.48815443429,23863.48815443429,0,0,0,0,23863.48815443429
1775722800,23762.9,23785.45,23753.5,23770.5,23861.602344456474,23861.602344456474,0,0,0,0,23861.602344456474
1775723100,23770.35,23782.3,23764.55,23767.85,23859.790487811122,23859.790487811122,0,0,0,0,23859.790487811122
1775723400,23769.55,23790.2,23754.95,23781.8,23858.04968436755,23858.04968436755,0,0,0,0,23858.04968436755
1775723700,23781.75,23800,23767.75,23785.55,23856.377147725685,23856.377147725685,0,0,0,0,23856.377147725685
1775724000,23785.35,23786.95,23751.8,23753.2,23852.330985069777,23852.330985069777,0,0,0,0,23852.330985069777
1775724300,23753.45,23760.95,23746.2,23746.6,23848.443495459196,23848.443495459196,0,0,0,0,23848.443495459196
1775724600,23746.35,23758.7,23721.4,23731.7,23844.70845642158,23844.70845642158,0,0,0,0,23844.70845642158
1775724900,23731.65,23733.8,23709.85,23720.3,23841.119889503087,23841.119889503087,0,0,0,0,23841.119889503087
1775725200,23720,23722.25,23682.8,23697.15,23837.672050699042,23837.672050699042,0,0,0,0,23837.672050699042
1775725500,23697.2,23708.85,23690.4,23705.85,23834.359421259865,23834.359421259865,0,0,0,0,23834.359421259865
1775725800,23707.25,23744.9,23702.7,23729.75,23831.17669885752,23831.17669885752,0,0,0,0,23831.17669885752
1775726100,23728.8,23748.35,23720.5,23737.95,23828.1187890984,23828.1187890984,0,0,0,0,23828.1187890984
1775726400,23737.75,23751.45,23723.5,23748.4,23825.180797369052,23825.180797369052,0,0,0,0,23825.180797369052
1775726700,23747.75,23752.15,23733.1,23741.05,23822.358021001637,23822.358021001637,0,0,0,0,23822.358021001637
1775727000,23742.45,23806.8,23726.9,23741.6,23819.645941746672,23819.645941746672,0,0,0,0,23819.645941746672
1775727300,23744.2,23800.6,23733.4,23787.75,23817.040218540922,23817.040218540922,0,0,0,0,23817.040218540922
1775727600,23789.1,23801.25,23778.65,23793.35,23816.111190362848,23816.111190362848,0,0,0,0,23816.111190362848
1775727900,23792.95,23794.35,23769.1,23771.25,23815.218594662343,23815.218594662343,0,0,0,0,23815.218594662343
1775728200,23772.85,23784.55,23765.45,23781.4,23814.3610027148,23814.3610027148,0,0,0,0,23814.3610027148
1775728500,23782.2,23791.15,23758.95,23766.05,23812.466453588728,23812.466453588728,0,0,0,0,23812.466453588728
1775792700,23886.8,23968.75,23856.35,23965.7,23810.646200506817,23810.646200506817,0,0,0,0,23810.646200506817
1775793000,23966.25,23978.7,23917.05,23918.65,23808.897329898708,23808.897329898708,0,0,0,0,23808.897329898708
1775793300,23918.85,23944.2,23902.2,23936.9,23807.2170424517,23807.2170424517,0,0,0,0,23807.2170424517
1775793600,23937.35,23959.5,23931.2,23943.6,23805.602648630065,23805.602648630065,0,0,0,0,23805.602648630065
1775793900,23943.2,23944.05,23921.85,23936.55,23804.051564370064,23804.051564370064,0,0,0,0,23804.051564370064
1775794200,23937.15,23957.95,23934.95,23948.15,23802.561306943786,23802.561306943786,0,0,0,0,23802.561306943786
1775794500,23948.6,23992.5,23943.65,23974.35,23801.129490985208,23801.129490985208,0,0,0,0,23801.129490985208
1775794800,23973.25,23987.95,23971.25,23986.85,23799.75382467206,23799.75382467206,0,0,0,0,23799.75382467206
1775795100,23986.65,23998.25,23980.75,23988.05,23798.43210605747,23798.43210605747,0,0,0,0,23798.43210605747
1775795400,23988.45,24002.85,23971.85,23972.35,23797.16221954541,23797.16221954541,0,0,0,0,23797.16221954541
1775795700,23971.65,23973.95,23916.3,23961.55,23795.942132504413,23795.942132504413,0,0,0,0,23795.942132504413
1775796000,23960.65,23995.9,23960.05,23994.4,23803.724793974827,23803.724793974827,0,0,0,0,23803.724793974827
1775796300,23994.95,24018.75,23994.95,24015.05,23811.202253034637,23811.202253034637,0,0,0,0,23811.202253034637
1775796600,24014.15,24024.1,24010.85,24021.55,23818.386478405828,23818.386478405828,0,0,0,0,23818.386478405828
1775796900,24022.55,24036.2,24002.5,24009.1,23825.288969448735,23825.288969448735,0,0,0,0,23825.288969448735
1775797200,24010,24023.9,24001,24019.85,23831.920774568393,23831.920774568393,0,0,0,0,23831.920774568393
1775797500,24019.7,24026.1,24003.55,24007.05,23838.292508899045,23838.292508899045,0,0,0,0,23838.292508899045
1775797800,24007.4,24017.6,24003.8,24003.85,23844.414371295163,23844.414371295163,0,0,0,0,23844.414371295163
1775798100,24003.75,24009.05,23993.65,23994.95,23850.296160656137,23850.296160656137,0,0,0,0,23850.296160656137
1775798400,23994.65,23997.35,23984.75,23985.7,23855.9472916108,23855.9472916108,0,0,0,0,23855.9472916108
1775798700,23985.3,24000,23972.3,23998.85,23861.376809586847,23861.376809586847,0,0,0,0,23861.376809586847
1775799000,23999.7,24010.4,23994.9,24001.8,23866.593405289324,23866.593405289324,0,0,0,0,23866.593405289324
1775799300,24001.45,24011.2,23993.95,24010.05,23871.60542861131,23871.60542861131,0,0,0,0,23871.60542861131
1775799600,24009.95,24021.35,24007.3,24013.3,23877.16207846969,23877.16207846969,0,0,0,0,23877.16207846969
1775799900,24012.05,24015.35,23985.15,23992.65,23882.500820490488,23882.500820490488,0,0,0,0,23882.500820490488
1775800200,23992.8,24001.55,23990.1,23992.3,23887.630200079097,23887.630200079097,0,0,0,0,23887.630200079097
1775800500,23992.6,24005.25,23971.3,23972.55,23892.558427526976,23892.558427526976,0,0,0,0,23892.558427526976
1775800800,23972.15,24007.4,23972.15,24004.6,23897.29339115337,23897.29339115337,0,0,0,0,23897.29339115337
1775801100,24004.3,24006.7,23980.1,23983.85,23901.84266993167,23901.84266993167,0,0,0,0,23901.84266993167
1775801400,23984.3,23990.05,23970.05,23980.15,23906.213545620623,23906.213545620623,0,0,0,0,23906.213545620623
1775801700,23980.95,23987.1,23953.8,23963.35,23910.413014419813,23910.413014419813,0,0,0,0,23910.413014419813
1775802000,23964.65,23988.55,23964.05,23982.45,23914.447798168057,23914.447798168057,0,0,0,0,23914.447798168057
1775802300,23982.4,23996,23979,23994.15,23918.324355102643,23918.324355102643,0,0,0,0,23918.324355102643
1775802600,23994.7,24008.05,23984.95,24008.05,23922.048890196656,23922.048890196656,0,0,0,0,23922.048890196656
1775802900,24007.55,24019.2,24002.6,24015.05,23925.627365090906,23925.627365090906,0,0,0,0,23925.627365090906
1775803200,24014.7,24019.55,24008.3,24009.05,23928.898840969694,23928.898840969694,0,0,0,0,23928.898840969694
1775803500,24009.1,24011,23991.15,24003.9,23932.042023676764,23932.042023676764,0,0,0,0,23932.042023676764
1775803800,24003.35,24020.2,23991.75,24019.2,23935.06194431689,23935.06194431689,0,0,0,0,23935.06194431689
1775804100,24019.15,24032.6,23994.75,24009.6,23937.96343669662,23937.96343669662,0,0,0,0,23937.96343669662
1775804400,24009.35,24016.8,23995.3,23998.25,23940.75114506146,23940.75114506146,0,0,0,0,23940.75114506146
1775804700,23996,24020.45,23996,24014.4,23943.429531529637,23943.429531529637,0,0,0,0,23943.429531529637
1775805000,24014.3,24022,24003.3,24004.25,23946.002883234356,23946.002883234356,0,0,0,0,23946.002883234356
1775805300,24004.3,24018.95,24001.1,24011.3,23948.47531918595,23948.47531918595,0,0,0,0,23948.47531918595
1775805600,24011.35,24012.25,23986.15,24000.75,23950.850796864932,23950.850796864932,0,0,0,0,23950.850796864932
1775805900,24000.6,24007.65,23993.25,24004.55,23953.133118556503,23953.133118556503,0,0,0,0,23953.133118556503
1775806200,24004.9,24018.55,24003.7,24014.05,23955.32593743664,23955.32593743664,0,0,0,0,23955.32593743664
1775806500,24013.3,24021.75,24007.35,24020.35,23957.432763419514,23957.432763419514,0,0,0,0,23957.432763419514
1775806800,24019.55,24021.4,23999.35,24002.55,23959.20206681483,23959.20206681483,0,0,0,0,23959.20206681483
1775807100,24003.15,24010.75,23999.3,23999.3,23960.901985763267,23960.901985763267,0,0,0,0,23960.901985763267
1775807400,23999.5,24004,23996.45,23999.3,23962.53524122353,23962.53524122353,0,0,0,0,23962.53524122353
1775807700,23999.15,24009.9,23996,24007.05,23964.10444745006,23964.10444745006,0,0,0,0,23964.10444745006
1775808000,24007.5,24016.5,24003.6,24004.25,23965.612116177508,23965.612116177508,0,0,0,0,23965.612116177508
1775808300,24004.1,24012.1,23999.15,24011.6,23967.060660641135,23967.060660641135,0,0,0,0,23967.060660641135
1775808600,24011.5,24025.7,24011.5,24020.4,23968.45239943952,23968.45239943952,0,0,0,0,23968.45239943952
