time,open,high,low,close,HTF MA,HTF MA
1767308400,4326.405,4343.405,4326.285,4341.08,4345.686099999994,4354.674403117295
1767310200,4341.165,4351.665,4338.755,4348.26,4346.023699999994,4354.422857897009
1767312000,4348.245,4353.52,4341.61,4347.295,4346.023699999994,4354.422857897009
1767313800,4347.335,4355.885,4346.58,4354.055,4346.366299999994,4354.408432097126
1767315600,4354,4355.825,4344.68,4349.19,4346.366299999994,4354.408432097126
1767317400,4349.17,4354.755,4345.71,4348.095,4346.632999999994,4354.16084652469
1767319200,4348.105,4352.29,4345.32,4348.105,4346.632999999994,4354.16084652469
1767321000,4348.15,4363.33,4346.005,4362.955,4347.240899999994,4354.505715288427
1767322800,4362.93,4372.055,4362.195,4369.265,4347.240899999994,4354.505715288427
1767324600,4369.275,4375.78,4368.03,4375.125,4347.824499999994,4355.3143146888815
1767326400,4375.145,4378.665,4371.605,4373.915,4347.824499999994,4355.3143146888815
1767328200,4373.885,4375.97,4371.285,4373.16,4348.4877999999935,4356.014145485396
1767330000,4373.17,4380.225,4371.11,4378.675,4348.4877999999935,4356.014145485396
1767331800,4378.6,4381.975,4377.915,4380.66,4348.893599999994,4356.980649584008
1767333600,4380.69,4380.88,4373.67,4380.135,4348.893599999994,4356.980649584008
1767335400,4379.975,4380.105,4373.325,4374.965,4349.137899999994,4357.685918227772
1767337200,4374.945,4378.18,4372.05,4373.915,4349.137899999994,4357.685918227772
1767339000,4373.99,4383.58,4372.345,4383.015,4349.612099999994,4358.679215552173
1767340800,4382.99,4386.71,4380.935,4385.405,4349.612099999994,4358.679215552173
1767342600,4385.43,4397.835,4384.27,4386.98,4350.079799999993,4359.789050236402
1767344400,4386.99,4391.715,4383.405,4388.925,4350.079799999993,4359.789050236402
1767346200,4388.94,4390.065,4385.03,4385.56,4350.239299999994,4360.799675717327
1767348000,4385.59,4390.04,4384.7,4386.44,4350.239299999994,4360.799675717327
1767349800,4386.545,4398.615,4384.745,4396.24,4350.870799999993,4362.189492355863
1767351600,4396.25,4399.39,4394.04,4394.465,4350.870799999993,4362.189492355863
1767353400,4394.455,4395.815,4390.83,4393.065,4351.2836999999945,4363.4002965772015
1767355200,4393.05,4398.44,4391.185,4393.55,4351.2836999999945,4363.4002965772015
1767357000,4393.48,4394.86,4385.25,4394.52,4351.872399999994,4364.620677103586
1767358800,4394.585,4402.295,4373.28,4374.605,4351.872399999994,4364.620677103586
1767360600,4374.61,4377.855,4362.165,4366.255,4351.750599999994,4364.684768197563
1767362400,4366.27,4373.91,4364.72,4368.635,4351.750599999994,4364.684768197563
1767364200,4368.615,4370.61,4348.105,4353.74,4351.127799999994,4364.255561601581
1767366000,4353.75,4357.455,4330.475,4336.785,4351.127799999994,4364.255561601581
1767367800,4336.855,4347.34,4331.7,4335.395,4350.148099999994,4363.123774872107
1767369600,4335.545,4337.535,4315.195,4321.885,4350.148099999994,4363.123774872107
1767371400,4321.805,4328.4,4315.21,4326.58,4348.654899999994,4361.690685661436
1767373200,4326.535,4333.415,4324.19,4328.94,4348.654899999994,4361.690685661436
1767375000,4328.935,4331.42,4322.88,4323.245,4347.348799999994,4360.183011713929
1767376800,4323.085,4323.83,4310.915,4318.755,4347.348799999994,4360.183011713929
1767378600,4318.995,4319.81,4309.915,4315.405,4346.334699999994,4358.427011254559
1767380400,4315.835,4323.405,4315.835,4318.575,4346.334699999994,4358.427011254559
1767382200,4318.635,4326.355,4317.505,4318.2,4345.388299999994,4356.849481401439
1767384000,4318.175,4329.46,4317.38,4328.49,4345.388299999994,4356.849481401439
1767385800,4328.465,4331.76,4325.34,4331.685,4344.466399999994,4355.86263899354
1767387600,4331.765,4332.02,4326.88,4328.955,4344.466399999994,4355.86263899354
1767389400,4328.9,4333.725,4327.4,4332.065,4343.701299999993,4354.929398248695
1767567600,4356.505,4372.61,4349.355,4367.225,4343.701299999993,4354.929398248695
1767569400,4367.205,4375.995,4354.51,4372.725,4343.858999999994,4355.62726498404
1767571200,4372.71,4389.475,4370.425,4386.96,4343.858999999994,4355.62726498404
1767573000,4386.91,4396.71,4384.905,4395.29,4344.788399999994,4357.182666357216
