time,open,high,low,close,HTF MA,HTF MA
1778259600,4712.505,4722.765,4712.225,4720.96,4713.65579999999,4702.43699057036
1778263200,4721.025,4729.025,4720.01,4722,4714.031699999991,4703.204167410738
1778266800,4721.995,4726.915,4721.06,4724.09,4714.757699999991,4704.02321966914
1778270400,4724.19,4724.43,4714.745,4715.715,4715.407799999992,4704.4817208585855
1778450400,4687.43,4696.435,4680.075,4691.76,4715.557599999991,4703.982829844524
1778454000,4691.75,4698.65,4688.805,4691.89,4715.672799999991,4703.5086012231695
1778457600,4691.84,4693.375,4670.505,4683.44,4715.491999999991,4702.721597253633
1778461200,4683.415,4705.56,4674.635,4685.97,4715.393199999991,4702.064671871138
1778464800,4685.975,4700.425,4676.905,4681.985,4715.131899999991,4701.277233758544
1778468400,4681.96,4690.715,4675.45,4678.75,4714.725799999991,4700.393812826836
1778472000,4678.775,4680.11,4668.55,4672.16,4714.391899999991,4699.286604480686
1778475600,4672.1,4680.97,4648.09,4652.53,4713.143999999991,4697.45301214811
1778479200,4652.62,4680.645,4649.505,4678.565,4712.567599999992,4696.7123057893605
1778482800,4678.555,4680.385,4664.33,4667.86,4711.937199999991,4695.580842817229
1778486400,4667.79,4678.995,4664.46,4667.895,4711.365499999992,4694.495123491063
1778490000,4667.84,4670.275,4650.795,4656.895,4710.477099999992,4693.020608844355
1778493600,4656.9,4667.69,4656.49,4664.14,4708.972799999991,4691.888035948497
1778497200,4664.15,4677.425,4664.15,4674.625,4707.599699999992,4691.211054146595
1778500800,4674.56,4701.245,4667.535,4700.035,4706.978799999992,4691.557091238886
1778504400,4700.055,4748.95,4698.82,4736.135,4707.116399999992,4693.305244523635
1778508000,4736.125,4738.465,4715.205,4725.625,4706.912999999991,4694.572685914865
1778511600,4725.61,4738.195,4722.9,4732.36,4706.703299999991,4696.054541369184
1778515200,4732.375,4733.735,4708.005,4716.485,4706.029099999992,4696.855735825295
1778518800,4716.415,4724.835,4715.92,4723.895,4705.577099999991,4697.916099126263
1778522400,4724.035,4729.47,4721.11,4725.085,4704.821099999992,4698.981546219351
1778526000,4725.13,4736.21,4722.495,4733.655,4704.9080999999915,4700.341289504867
1778529600,4733.755,4738.59,4729.985,4735.455,4705.312399999992,4701.718297759578
1778536800,4740.565,4755.745,4737.79,4751.09,4706.105399999991,4703.654442945476
1778540400,4751.48,4769.795,4746.35,4767.67,4707.265999999991,4706.164856947615
1778544000,4767.675,4773.575,4748.89,4749.56,4708.1962999999905,4707.866627263395
1778547600,4749.51,4755.805,4720.53,4727.4,4709.0006999999905,4708.6326418805165
