entry_time,exit_time,direction,entry,sl,exit,pnl_usd,outcome,t1_hit
2026-05-14 10:25:00+00:00,2026-05-14 10:40:00+00:00,LONG,4697.25,4694.03,4694.03,-75.0,SL,False
2026-05-14 11:55:00+00:00,2026-05-14 12:20:00+00:00,SHORT,4693.93,4706.34,4706.34,-75.0,SL,False
2026-05-14 12:45:00+00:00,2026-05-14 13:15:00+00:00,LONG,4702.46,4694.03,4694.03,-75.0,SL,False
2026-05-14 14:25:00+00:00,2026-05-14 14:40:00+00:00,SHORT,4691.23,4694.85,4691.23,0.0,BE,False
2026-05-15 10:25:00+00:00,2026-05-15 10:30:00+00:00,SHORT,4551.53,4554.35,4554.35,-75.0,SL,False
2026-05-15 15:20:00+00:00,2026-05-15 16:40:00+00:00,SHORT,4545.58,4554.35,4545.58,56.25,BE,True
2026-05-19 09:25:00+00:00,2026-05-19 10:40:00+00:00,SHORT,4539.96,4549.21,4539.96,56.25,BE,True
2026-05-19 12:40:00+00:00,2026-05-19 13:20:00+00:00,SHORT,4537.13,4549.21,4512.97,131.25,T2,True
2026-05-21 10:25:00+00:00,2026-05-21 13:50:00+00:00,SHORT,4517.56,4538.21,4517.56,0.0,BE,False
2026-05-22 17:30:00+00:00,2026-05-24 22:00:00+00:00,SHORT,4519.69,4535.48,4519.69,0.0,BE,False
2026-05-26 17:25:00+00:00,2026-05-26 18:05:00+00:00,SHORT,4501.37,4510.49,4483.13,131.25,T2,True
2026-05-27 09:20:00+00:00,2026-05-27 10:30:00+00:00,SHORT,4490.69,4498.87,4474.33,131.25,T2,True
2026-05-27 12:30:00+00:00,2026-05-27 12:35:00+00:00,SHORT,4447.07,4451.46,4451.46,-75.0,SL,False
2026-05-27 12:40:00+00:00,2026-05-27 12:55:00+00:00,SHORT,4446.81,4451.46,4437.51,131.25,T2,True
2026-05-27 17:55:00+00:00,2026-05-27 18:00:00+00:00,SHORT,4450.26,4451.46,4451.46,-75.0,SL,False
